"REF_DATE","GEO","DGUID","Population and dwelling counts (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","B3H","2021A0011B3H","Private dwellings occupied by usual residents, 2021","","0","units","0","","89.3","10154","","","","0"
"2021","B3J","2021A0011B3J","Population, 2021","","0","units","0","","90.1","9086","","","","0"
"2021","B3J","2021A0011B3J","Total private dwellings, 2021","","0","units","0","","90.2","6130","","","","0"
"2021","B3J","2021A0011B3J","Private dwellings occupied by usual residents, 2021","","0","units","0","","90.3","5256","","","","0"
"2021","B3K","2021A0011B3K","Population, 2021","","0","units","0","","91.1","23207","","","","0"
"2021","B3K","2021A0011B3K","Total private dwellings, 2021","","0","units","0","","91.2","12798","","","","0"
"2021","B3K","2021A0011B3K","Private dwellings occupied by usual residents, 2021","","0","units","0","","91.3","12000","","","","0"
"2021","B3L","2021A0011B3L","Population, 2021","","0","units","0","","92.1","18409","","","","0"
"2021","B3L","2021A0011B3L","Total private dwellings, 2021","","0","units","0","","92.2","8823","","","","0"
"2021","B3L","2021A0011B3L","Private dwellings occupied by usual residents, 2021","","0","units","0","","92.3","8411","","","","0"
"2021","B3M","2021A0011B3M","Population, 2021","","0","units","0","","93.1","37555","","","","0"
"2021","B3M","2021A0011B3M","Total private dwellings, 2021","","0","units","0","","93.2","17491","","","","0"
"2021","B3M","2021A0011B3M","Private dwellings occupied by usual residents, 2021","","0","units","0","","93.3","16978","","","","0"
"2021","B3N","2021A0011B3N","Population, 2021","","0","units","0","","94.1","14943","","","","0"
"2021","B3N","2021A0011B3N","Total private dwellings, 2021","","0","units","0","","94.2","7389","","","","0"
"2021","B3N","2021A0011B3N","Private dwellings occupied by usual residents, 2021","","0","units","0","","94.3","7028","","","","0"
"2021","B3P","2021A0011B3P","Population, 2021","","0","units","0","","95.1","11389","","","","0"
"2021","B3P","2021A0011B3P","Total private dwellings, 2021","","0","units","0","","95.2","4881","","","","0"
"2021","B3P","2021A0011B3P","Private dwellings occupied by usual residents, 2021","","0","units","0","","95.3","4706","","","","0"
"2021","B3R","2021A0011B3R","Population, 2021","","0","units","0","","96.1","9500","","","","0"
"2021","B3R","2021A0011B3R","Total private dwellings, 2021","","0","units","0","","96.2","4323","","","","0"
"2021","B3R","2021A0011B3R","Private dwellings occupied by usual residents, 2021","","0","units","0","","96.3","4153","","","","0"
"2021","B3S","2021A0011B3S","Population, 2021","","0","units","0","","97.1","13818","","","","0"
"2021","B3S","2021A0011B3S","Total private dwellings, 2021","","0","units","0","","97.2","6431","","","","0"
"2021","B3S","2021A0011B3S","Private dwellings occupied by usual residents, 2021","","0","units","0","","97.3","6285","","","","0"
"2021","B3T","2021A0011B3T","Population, 2021","","0","units","0","","98.1","17777","","","","0"
"2021","B3T","2021A0011B3T","Total private dwellings, 2021","","0","units","0","","98.2","7098","","","","0"
"2021","B3T","2021A0011B3T","Private dwellings occupied by usual residents, 2021","","0","units","0","","98.3","6841","","","","0"
"2021","B3V","2021A0011B3V","Population, 2021","","0","units","0","","99.1","6136","","","","0"
"2021","B3V","2021A0011B3V","Total private dwellings, 2021","","0","units","0","","99.2","2615","","","","0"
"2021","B3V","2021A0011B3V","Private dwellings occupied by usual residents, 2021","","0","units","0","","99.3","2509","","","","0"
"2021","B3Z","2021A0011B3Z","Population, 2021","","0","units","0","","100.1","17841","","","","0"
"2021","B3Z","2021A0011B3Z","Total private dwellings, 2021","","0","units","0","","100.2","7150","","","","0"
"2021","B3Z","2021A0011B3Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","100.3","6715","","","","0"
"2021","B4A","2021A0011B4A","Population, 2021","","0","units","0","","101.1","18541","","","","0"
"2021","B4A","2021A0011B4A","Total private dwellings, 2021","","0","units","0","","101.2","7719","","","","0"
"2021","B4A","2021A0011B4A","Private dwellings occupied by usual residents, 2021","","0","units","0","","101.3","7463","","","","0"
"2021","B4B","2021A0011B4B","Population, 2021","","0","units","0","","102.1","19570","","","","0"
"2021","B4B","2021A0011B4B","Total private dwellings, 2021","","0","units","0","","102.2","7566","","","","0"
"2021","B4B","2021A0011B4B","Private dwellings occupied by usual residents, 2021","","0","units","0","","102.3","7075","","","","0"
"2021","B4C","2021A0011B4C","Population, 2021","","0","units","0","","103.1","18425","","","","0"
"2021","B4C","2021A0011B4C","Total private dwellings, 2021","","0","units","0","","103.2","7743","","","","0"
"2021","B4C","2021A0011B4C","Private dwellings occupied by usual residents, 2021","","0","units","0","","103.3","7583","","","","0"
"2021","B4E","2021A0011B4E","Population, 2021","","0","units","0","","104.1","19718","","","","0"
"2021","B4E","2021A0011B4E","Total private dwellings, 2021","","0","units","0","","104.2","7752","","","","0"
"2021","B4E","2021A0011B4E","Private dwellings occupied by usual residents, 2021","","0","units","0","","104.3","7609","","","","0"
"2021","B4G","2021A0011B4G","Population, 2021","","0","units","0","","105.1","5430","","","","0"
"2021","B4G","2021A0011B4G","Total private dwellings, 2021","","0","units","0","","105.2","1941","","","","0"
"2021","B4G","2021A0011B4G","Private dwellings occupied by usual residents, 2021","","0","units","0","","105.3","1906","","","","0"
"2021","B4H","2021A0011B4H","Population, 2021","","0","units","0","","106.1","13723","","","","0"
"2021","B4H","2021A0011B4H","Total private dwellings, 2021","","0","units","0","","106.2","7582","","","","0"
"2021","B4H","2021A0011B4H","Private dwellings occupied by usual residents, 2021","","0","units","0","","106.3","6383","","","","0"
"2021","B4N","2021A0011B4N","Population, 2021","","0","units","0","","107.1","18024","","","","0"
"2021","B4N","2021A0011B4N","Total private dwellings, 2021","","0","units","0","","107.2","8462","","","","0"
"2021","B4N","2021A0011B4N","Private dwellings occupied by usual residents, 2021","","0","units","0","","107.3","8122","","","","0"
"2021","B4P","2021A0011B4P","Population, 2021","","0","units","0","","108.1","8780","","","","0"
"2021","B4P","2021A0011B4P","Total private dwellings, 2021","","0","units","0","","108.2","4636","","","","0"
"2021","B4P","2021A0011B4P","Private dwellings occupied by usual residents, 2021","","0","units","0","","108.3","4040","","","","0"
"2021","B4R","2021A0011B4R","Population, 2021","","0","units","0","","109.1","2858","","","","0"
"2021","B4R","2021A0011B4R","Total private dwellings, 2021","","0","units","0","","109.2","1198","","","","0"
"2021","B4R","2021A0011B4R","Private dwellings occupied by usual residents, 2021","","0","units","0","","109.3","1175","","","","0"
"2021","B4V","2021A0011B4V","Population, 2021","","0","units","0","","110.1","20376","","","","0"
"2021","B4V","2021A0011B4V","Total private dwellings, 2021","","0","units","0","","110.2","10281","","","","0"
"2021","B4V","2021A0011B4V","Private dwellings occupied by usual residents, 2021","","0","units","0","","110.3","9310","","","","0"
"2021","B5A","2021A0011B5A","Population, 2021","","0","units","0","","111.1","16753","","","","0"
"2021","B5A","2021A0011B5A","Total private dwellings, 2021","","0","units","0","","111.2","8573","","","","0"
"2021","B5A","2021A0011B5A","Private dwellings occupied by usual residents, 2021","","0","units","0","","111.3","7624","","","","0"
"2021","B6L","2021A0011B6L","Population, 2021","","0","units","0","","112.1","12989","","","","0"
"2021","B6L","2021A0011B6L","Total private dwellings, 2021","","0","units","0","","112.2","5596","","","","0"
"2021","B6L","2021A0011B6L","Private dwellings occupied by usual residents, 2021","","0","units","0","","112.3","5354","","","","0"
"2021","B9A","2021A0011B9A","Population, 2021","","0","units","0","","113.1","4472","","","","0"
"2021","B9A","2021A0011B9A","Total private dwellings, 2021","","0","units","0","","113.2","2165","","","","0"
"2021","B9A","2021A0011B9A","Private dwellings occupied by usual residents, 2021","","0","units","0","","113.3","1973","","","","0"
"2021","C0A","2021A0011C0A","Population, 2021","","0","units","0","","114.1","48140","","","","0"
"2021","C0A","2021A0011C0A","Total private dwellings, 2021","","0","units","0","","114.2","24365","","","","0"
"2021","C0A","2021A0011C0A","Private dwellings occupied by usual residents, 2021","","0","units","0","","114.3","19417","","","","0"
"2021","C0B","2021A0011C0B","Population, 2021","","0","units","0","","115.1","29902","","","","0"
"2021","C0B","2021A0011C0B","Total private dwellings, 2021","","0","units","0","","115.2","15557","","","","0"
"2021","C0B","2021A0011C0B","Private dwellings occupied by usual residents, 2021","","0","units","0","","115.3","12414","","","","0"
"2021","C1A","2021A0011C1A","Population, 2021","","0","units","0","","116.1","25861","","","","0"
"2021","C1A","2021A0011C1A","Total private dwellings, 2021","","0","units","0","","116.2","13091","","","","0"
"2021","C1A","2021A0011C1A","Private dwellings occupied by usual residents, 2021","","0","units","0","","116.3","12069","","","","0"
"2021","C1B","2021A0011C1B","Population, 2021","","0","units","0","","117.1","14817","","","","0"
"2021","C1B","2021A0011C1B","Total private dwellings, 2021","","0","units","0","","117.2","6275","","","","0"
"2021","C1B","2021A0011C1B","Private dwellings occupied by usual residents, 2021","","0","units","0","","117.3","5794","","","","0"
"2021","C1C","2021A0011C1C","Population, 2021","","0","units","0","","118.1","5239","","","","0"
"2021","C1C","2021A0011C1C","Total private dwellings, 2021","","0","units","0","","118.2","2308","","","","0"
"2021","C1C","2021A0011C1C","Private dwellings occupied by usual residents, 2021","","0","units","0","","118.3","2216","","","","0"
"2021","C1E","2021A0011C1E","Population, 2021","","0","units","0","","119.1","12681","","","","0"
"2021","C1E","2021A0011C1E","Total private dwellings, 2021","","0","units","0","","119.2","5122","","","","0"
"2021","C1E","2021A0011C1E","Private dwellings occupied by usual residents, 2021","","0","units","0","","119.3","4846","","","","0"
"2021","C1N","2021A0011C1N","Population, 2021","","0","units","0","","120.1","17691","","","","0"
"2021","C1N","2021A0011C1N","Total private dwellings, 2021","","0","units","0","","120.2","8216","","","","0"
"2021","C1N","2021A0011C1N","Private dwellings occupied by usual residents, 2021","","0","units","0","","120.3","7814","","","","0"
"2021","E1A","2021A0011E1A","Population, 2021","","0","units","0","","121.1","48336","","","","0"
"2021","E1A","2021A0011E1A","Total private dwellings, 2021","","0","units","0","","121.2","21632","","","","0"
"2021","E1A","2021A0011E1A","Private dwellings occupied by usual residents, 2021","","0","units","0","","121.3","20536","","","","0"
"2021","E1B","2021A0011E1B","Population, 2021","","0","units","0","","122.1","20584","","","","0"
"2021","E1B","2021A0011E1B","Total private dwellings, 2021","","0","units","0","","122.2","8797","","","","0"
"2021","E1B","2021A0011E1B","Private dwellings occupied by usual residents, 2021","","0","units","0","","122.3","8651","","","","0"
"2021","E1C","2021A0011E1C","Population, 2021","","0","units","0","","123.1","25834","","","","0"
"2021","E1C","2021A0011E1C","Total private dwellings, 2021","","0","units","0","","123.2","13511","","","","0"
"2021","E1C","2021A0011E1C","Private dwellings occupied by usual residents, 2021","","0","units","0","","123.3","12464","","","","0"
"2021","E1E","2021A0011E1E","Population, 2021","","0","units","0","","124.1","11936","","","","0"
"2021","E1E","2021A0011E1E","Total private dwellings, 2021","","0","units","0","","124.2","5578","","","","0"
"2021","E1E","2021A0011E1E","Private dwellings occupied by usual residents, 2021","","0","units","0","","124.3","5340","","","","0"
"2021","E1G","2021A0011E1G","Population, 2021","","0","units","0","","125.1","24784","","","","0"
"2021","E1G","2021A0011E1G","Total private dwellings, 2021","","0","units","0","","125.2","9625","","","","0"
"2021","E1G","2021A0011E1G","Private dwellings occupied by usual residents, 2021","","0","units","0","","125.3","9362","","","","0"
"2021","E1H","2021A0011E1H","Population, 2021","","0","units","0","","126.1","7883","","","","0"
"2021","E1H","2021A0011E1H","Total private dwellings, 2021","","0","units","0","","126.2","3463","","","","0"
"2021","E1H","2021A0011E1H","Private dwellings occupied by usual residents, 2021","","0","units","0","","126.3","3376","","","","0"
"2021","E1J","2021A0011E1J","Population, 2021","","0","units","0","","127.1","3736","","","","0"
"2021","E1J","2021A0011E1J","Total private dwellings, 2021","","0","units","0","","127.2","1493","","","","0"
"2021","E1J","2021A0011E1J","Private dwellings occupied by usual residents, 2021","","0","units","0","","127.3","1451","","","","0"
"2021","E1N","2021A0011E1N","Population, 2021","","0","units","0","","128.1","11333","","","","0"
"2021","E1N","2021A0011E1N","Total private dwellings, 2021","","0","units","0","","128.2","5519","","","","0"
"2021","E1N","2021A0011E1N","Private dwellings occupied by usual residents, 2021","","0","units","0","","128.3","5078","","","","0"
"2021","E1V","2021A0011E1V","Population, 2021","","0","units","0","","129.1","13811","","","","0"
"2021","E1V","2021A0011E1V","Total private dwellings, 2021","","0","units","0","","129.2","6533","","","","0"
"2021","E1V","2021A0011E1V","Private dwellings occupied by usual residents, 2021","","0","units","0","","129.3","6096","","","","0"
"2021","E1W","2021A0011E1W","Population, 2021","","0","units","0","","130.1","6940","","","","0"
"2021","E1W","2021A0011E1W","Total private dwellings, 2021","","0","units","0","","130.2","3616","","","","0"
"2021","E1W","2021A0011E1W","Private dwellings occupied by usual residents, 2021","","0","units","0","","130.3","3283","","","","0"
"2021","E1X","2021A0011E1X","Population, 2021","","0","units","0","","131.1","14082","","","","0"
"2021","E1X","2021A0011E1X","Total private dwellings, 2021","","0","units","0","","131.2","6648","","","","0"
"2021","E1X","2021A0011E1X","Private dwellings occupied by usual residents, 2021","","0","units","0","","131.3","6260","","","","0"
"2021","E2A","2021A0011E2A","Population, 2021","","0","units","0","","132.1","17408","","","","0"
"2021","E2A","2021A0011E2A","Total private dwellings, 2021","","0","units","0","","132.2","9041","","","","0"
"2021","E2A","2021A0011E2A","Private dwellings occupied by usual residents, 2021","","0","units","0","","132.3","8162","","","","0"
"2021","E2E","2021A0011E2E","Population, 2021","","0","units","0","","133.1","19840","","","","0"
"2021","E2E","2021A0011E2E","Total private dwellings, 2021","","0","units","0","","133.2","7799","","","","0"
"2021","E2E","2021A0011E2E","Private dwellings occupied by usual residents, 2021","","0","units","0","","133.3","7605","","","","0"
